,time,swh(m),period(s),direction_(deg)
0,2021-01-01 00:00:00,0.658908337366484,3.2137319617557893,8.059948113804069
1,2021-01-01 01:00:00,0.776408343395764,3.314285304354881,8.933400971822152
2,2021-01-01 02:00:00,0.8487350277793334,3.449432094728756,7.406231823840869
3,2021-01-01 03:00:00,0.8673721085675911,3.5403044351520685,4.489228882912641
4,2021-01-01 04:00:00,0.8375034095559464,3.572187202317634,359.75931211400683
5,2021-01-01 05:00:00,0.7862411520235645,3.569089281621385,356.04027069967833
6,2021-01-01 06:00:00,0.7302476267414041,3.535915714165715,354.49662130909303
7,2021-01-01 07:00:00,0.7155189845290503,3.482863822242446,355.00750882982055
8,2021-01-01 08:00:00,0.7057684588186374,3.442074533075164,355.3920478239165
9,2021-01-01 09:00:00,0.7033411127557075,3.4076101653293907,355.6337580487769
10,2021-01-01 10:00:00,0.687995348662948,3.39070068152903,356.2160599541222
11,2021-01-01 11:00:00,0.7053159027730064,3.3730167175546066,356.7434277174539
12,2021-01-01 12:00:00,0.7281905538067178,3.3806324392662197,358.30905076484476
13,2021-01-01 13:00:00,0.722595315424371,3.3937986022252793,359.54506896015334
14,2021-01-01 14:00:00,0.7067558538272868,3.392378721906165,0.49551675851560617
15,2021-01-01 15:00:00,0.7026417079579143,3.3795997990341364,1.5722259419844136
16,2021-01-01 16:00:00,0.7215256374983342,3.378179918715022,3.1872897171876104
17,2021-01-01 17:00:00,0.7471979077232189,3.39741284303757,5.011103232042927
18,2021-01-01 18:00:00,0.7950865656427154,3.4372985720017795,7.065640143355836
19,2021-01-01 19:00:00,0.8115431491202056,3.48738162325781,7.181001841584646
20,2021-01-01 20:00:00,0.8089100957638072,3.509454308218586,4.544163024926348
21,2021-01-01 21:00:00,0.8091980859746633,3.5173281899882194,1.7919625100392693
22,2021-01-01 22:00:00,0.7144904480617071,3.4975789455496304,0.8690689242088467
23,2021-01-01 23:00:00,0.6724850187354134,3.4282629699710525,358.64414903112845
24,2021-01-02 00:00:00,0.6323720965090311,3.3593342344795056,355.19977832686857
25,2021-01-02 01:00:00,0.5755557420529962,3.2987957008736344,351.804848350421
26,2021-01-02 02:00:00,0.5254454453640386,3.2257364044537553,347.79465598341983
27,2021-01-02 03:00:00,0.5167234561209687,3.1308625831311208,341.0267696873302
28,2021-01-02 04:00:00,0.5489783597368495,3.0828448123392564,335.3136189179039
29,2021-01-02 05:00:00,0.6051775923124786,3.1000124561976383,331.0177690124315
30,2021-01-02 06:00:00,0.6638041709510374,3.164552470702832,328.3150092253567
31,2021-01-02 07:00:00,0.7042050833882758,3.2410969279059914,327.59537196497706
32,2021-01-02 08:00:00,0.7488847075296617,3.3169959849640986,328.5347457934115
33,2021-01-02 09:00:00,0.7729113194067974,3.384763000194552,331.51766970475626
34,2021-01-02 10:00:00,0.886420603942786,3.458209536701462,325.5023811542545
35,2021-01-02 11:00:00,0.9516709574310347,3.5727035224336756,325.332085314012
36,2021-01-02 12:00:00,0.9966797132419702,3.6624141425958947,328.3259960537594
37,2021-01-02 13:00:00,0.9648362242130268,3.705526872285364,332.8635561840922
38,2021-01-02 14:00:00,0.899750436559553,3.689262788630055,338.45585184108836
39,2021-01-02 15:00:00,0.8419878285535625,3.6398251375190767,343.21314853947604
40,2021-01-02 16:00:00,0.7915895416537487,3.5867732455958077,345.5478495750589
41,2021-01-02 17:00:00,0.7260100564959503,3.528429072483113,346.80584142717294
42,2021-01-02 18:00:00,0.6635161807401813,3.4562733362663063,347.1629133502621
43,2021-01-02 19:00:00,0.6176845957553712,3.3726294774675756,346.67399948634005
44,2021-01-02 20:00:00,0.5764608541442582,3.2924707794521253,345.8390005277316
45,2021-01-02 21:00:00,0.5226478261728652,3.2315450057592225,345.73462565790555
46,2021-01-02 22:00:00,0.512033329829884,3.1488047071635643,344.5755152614162
47,2021-01-02 23:00:00,0.4808481041400401,3.116405619881957,345.69067834429455
48,2021-01-03 00:00:00,0.43497537769653616,3.0895569738477966,345.6027837170726
49,2021-01-03 01:00:00,0.41164817061719383,3.0228225988494266,343.3779509655172
50,2021-01-03 02:00:00,0.4124709997910684,2.9467944617623085,338.29104941504727
51,2021-01-03 03:00:00,0.42115184757544444,2.9036817320728394,331.3913211781247
52,2021-01-03 04:00:00,0.43160177808365074,2.8940007298970603,325.62872968088607
53,2021-01-03 05:00:00,0.4615939014713766,2.906521492711068,321.54162951506567
54,2021-01-03 06:00:00,0.5131030077559209,2.9497633024295475,319.2398889646911
55,2021-01-03 07:00:00,0.5706187670097491,3.023467998994479,318.2565678226456
56,2021-01-03 08:00:00,0.6081397773384268,3.096527295414358,317.3062071658083
57,2021-01-03 09:00:00,0.6352108571588981,3.155645948701115,316.295418952756
58,2021-01-03 10:00:00,0.5388987023568867,3.2074070403342803,318.95423142621974
59,2021-01-03 11:00:00,0.4860319279354496,3.143770586032159,324.00817249148145
60,2021-01-03 12:00:00,0.47122100280570833,3.056254326363117,329.32579743840904
61,2021-01-03 13:00:00,0.46435037920385624,3.0177884777180215,332.08349136749746
62,2021-01-03 14:00:00,0.4367033189616727,3.0128834366156267,332.91849032610594
63,2021-01-03 15:00:00,0.41263556562584325,2.9829368698852172,333.63263417228427
64,2021-01-03 16:00:00,0.39749550882655227,2.9347900190643426,333.7095419711035
65,2021-01-03 17:00:00,0.38585247601622796,2.898131290825393,334.20944266342826
66,2021-01-03 18:00:00,0.3704655704647746,2.8813508870540425,334.7313170125585
67,2021-01-03 19:00:00,0.3498948411179119,2.8739933254004506,334.79174456877365
68,2021-01-03 20:00:00,0.332039448044835,2.8579874018031624,334.6983565273503
69,2021-01-03 21:00:00,0.3196970104367174,2.8347529965812925,335.64871718418755
70,2021-01-03 22:00:00,0.31220926495445944,2.798868748516405,337.9669379771663
71,2021-01-03 23:00:00,0.3102756163958542,2.7802812243389092,340.52686899500543
72,2021-01-04 00:00:00,0.31122186994581,2.747494896970271,341.762887190314
73,2021-01-04 01:00:00,0.32434599526910834,2.7232278515163184,343.7240360602036
74,2021-01-04 02:00:00,0.3386632228945248,2.728132892618713,344.78975841526966
75,2021-01-04 03:00:00,0.3540912699046719,2.7485275372023543,345.6796915158918
76,2021-01-04 04:00:00,0.36844963898878214,2.766211501176777,346.1026844093974
77,2021-01-04 05:00:00,0.38046294492735,2.782733744890107,345.82801369932884
78,2021-01-04 06:00:00,0.3850296468423534,2.7969325480812492,345.00949498332454
79,2021-01-04 07:00:00,0.406834619950028,2.8011921890385922,344.839199143082
80,2021-01-04 08:00:00,0.44065289899627036,2.827911755043742,344.74031768745726
81,2021-01-04 09:00:00,0.47837961661841655,2.876187685893627,344.7732781726655
82,2021-01-04 10:00:00,0.41354067771710523,2.947827101994392,344.84469255728334
83,2021-01-04 11:00:00,0.3733866140320292,2.9205912158732,345.9653490543632
84,2021-01-04 12:00:00,0.3738803115363538,2.8210705135061915,345.42150104842733
85,2021-01-04 13:00:00,0.3940396262962793,2.7854444254993247,346.17409879401526
86,2021-01-04 14:00:00,0.41806623817341504,2.7991269085744257,348.49781300119537
87,2021-01-04 15:00:00,0.4429156792244252,2.8313969158270225,349.99202166396844
88,2021-01-04 16:00:00,0.45110282950447655,2.869217364327066,350.1183701906
89,2021-01-04 17:00:00,0.45394159015434365,2.8870304083304994,349.84369948053137
90,2021-01-04 18:00:00,0.46797082756890407,2.8940007298970603,350.05244922018346
91,2021-01-04 19:00:00,0.49216200528081466,2.9145244545097118,349.7008707112957
92,2021-01-04 20:00:00,0.5072197791627182,2.9480852620524125,348.6516285988338
93,2021-01-04 21:00:00,0.5177108511296181,2.9864220306684977,347.3496894331088
94,2021-01-04 22:00:00,0.526268274537913,3.0064294351651073,349.9700480071629
95,2021-01-04 23:00:00,0.5066026572823122,3.0154650371958347,351.3818554569154
96,2021-01-05 00:00:00,0.47912016287490367,2.9997172736565676,353.90333257534485
97,2021-01-05 01:00:00,0.48578507918328717,2.965640145997825,355.8919485162413
98,2021-01-05 02:00:00,0.5228535334663339,2.970803347158241,357.50151887724314
99,2021-01-05 03:00:00,0.5695079476250186,3.0188211179501048,359.1330628950505
100,2021-01-05 04:00:00,0.592958579080442,3.0725184100184255,0.39663530289089977
101,2021-01-05 05:00:00,0.6097031527687884,3.1148566595338325,0.6163718709457555
102,2021-01-05 06:00:00,0.5945219545108037,3.1401563452198684,0.012096308794923516
103,2021-01-05 07:00:00,0.5521051105975727,3.132540623508256,359.13855630925184
