,time,wnd_speed(m/s),direction_(deg),u10,v10
17359,2022-12-25 07:00:00,7.630672667901736,5.464682344509299,-0.7266854618163694,-7.595991943403266
17360,2022-12-25 08:00:00,7.71052329597093,7.8528775354237155,-1.0534877408428147,-7.638215307099186
17361,2022-12-25 09:00:00,7.830192640114885,7.238604321990522,-0.986617307510671,-7.767786239967582
17362,2022-12-25 10:00:00,6.681951309080931,11.402035935931394,-1.3209694741713909,-6.550077323607389
17363,2022-12-25 11:00:00,6.30216134080622,6.905239994541091,-0.7576939288857103,-6.256447672256373
17364,2022-12-25 12:00:00,6.438475409920926,2.7942118894972054,-0.31386839152801316,-6.430820494847921
17365,2022-12-25 13:00:00,7.243448351075178,359.74839266069,0.031808606584118104,-7.243378509179324
17366,2022-12-25 14:00:00,7.751428223713885,4.123306401532716,-0.5573522677333598,-7.731364559832933
17367,2022-12-25 15:00:00,7.9729373112317985,10.022506874229123,-1.3875702686594535,-7.851266020099209
17368,2022-12-25 16:00:00,8.387238242770287,13.232308372018565,-1.9198373468757928,-8.164556932407866
17369,2022-12-25 17:00:00,8.770912961827793,13.85065890422618,-2.09968645587797,-8.515881103618192
17370,2022-12-25 18:00:00,8.895555396748641,13.288483827136815,-2.0446801316854,-8.657377719362534
17371,2022-12-25 19:00:00,8.952861978756054,15.208088066739606,-2.3485631089649415,-8.639328037171913
17372,2022-12-25 20:00:00,8.897835594768074,16.920190282331305,-2.589620235573557,-8.512657946084152
17373,2022-12-25 21:00:00,8.96758449516477,16.116439556569333,-2.4893145855753414,-8.615154355666615
17374,2022-12-25 22:00:00,8.130501901710145,13.46460068168443,-1.8931431013117512,-7.907026645438096
