Time,Speed,direction,u,v
2022-04-15 01:00:00,4.116065156999687,291.9293067720287,3.8182487007412256,-1.5371952497827983
2022-04-15 02:00:00,3.8151637803545912,304.4085086289538,3.1476230077798975,-2.1559091056499033
2022-04-15 03:00:00,3.41018677100137,299.67820198350955,2.9628382910504536,-1.688479515480711
2022-04-15 04:00:00,2.7751332782849447,280.13175476601776,2.7318573951386482,-0.48818017664672114
2022-04-15 05:00:00,2.852341697989997,259.6521949880738,2.8059498177886186,0.512346349791307
2022-04-15 06:00:00,2.643894405493845,266.68298721879097,2.639465036773926,0.1529769494063381
2022-04-15 07:00:00,2.756322526201068,268.818566323086,2.7557365795469217,0.05683108823934957
2022-04-15 08:00:00,2.0389215921339954,275.09020541003883,2.030880589284561,-0.1809013292859421
2022-04-15 09:00:00,1.3866294625640112,283.7546639310115,1.3468646994587805,-0.3296918982965267
2022-04-15 10:00:00,1.0273557390657984,328.72092970023283,0.5334102399432927,-0.8780280920990351
2022-04-15 11:00:00,1.6055459297803971,313.9538414891904,1.1558312241925919,-1.1143751225758112
2022-04-15 12:00:00,0.901615864514478,276.1018656540803,0.8965077449176956,-0.095838564507079
2022-04-15 13:00:00,1.5532273655701507,231.68982439632816,1.2187651494555185,0.9628742179686078
2022-04-15 14:00:00,1.5635505352377015,215.44668545187494,0.9067735625137758,1.2737550716555277
2022-04-15 15:00:00,2.070126074423585,198.62270568727791,0.6610634500510729,1.9617382799484173
2022-04-15 16:00:00,2.7551232362245104,204.58467742237374,1.1462349164397343,2.5053641577859724
2022-04-15 17:00:00,2.8551276882220407,206.50858264659217,1.2743344664429963,2.5549610141228336
2022-04-15 18:00:00,3.077557240000619,204.69855460218037,1.2859393037255218,2.796018360564563
2022-04-15 19:00:00,3.747569745977274,202.60699784502097,1.4405960775099478,3.4596187568035766
2022-04-15 20:00:00,4.166595400083388,210.2950015636128,2.1018486326661594,3.597603306835739
2022-04-15 21:00:00,3.6782460414998286,213.53014041731493,2.031773269075525,3.0661688350251217
2022-04-15 22:00:00,2.71384555563039,211.5571466317454,1.4202876122655284,2.312518280632589
2022-04-15 23:00:00,2.905551738976831,225.39974623934847,2.06881948040051,2.040151186894405
2022-04-16 00:00:00,2.5974666273693567,219.22533387358294,1.6425648802154393,2.012166368514388
2022-04-16 01:00:00,2.504807465253634,203.86615598958542,1.013448797533914,2.290629165266041
2022-04-16 02:00:00,2.615478089232082,200.9905670450157,0.9369015054587939,2.441913430963954
2022-04-16 03:00:00,2.638851417415295,208.07648305893633,1.2419748240205695,2.3283116929856678
2022-04-16 04:00:00,2.661753505482984,205.81142177931258,1.158955603460964,2.3961956583629362
2022-04-16 05:00:00,2.663563728871288,202.90471781839227,1.036658472098965,2.4535506821714854
2022-04-16 06:00:00,2.703436515495658,197.34861589400595,0.8061239160826414,2.5804521358155226
2022-04-16 07:00:00,2.6907758774229684,191.85597606920302,0.5528260253967487,2.6333739210688214
2022-04-16 08:00:00,2.5409357738596228,186.84584689611904,0.3028756839269693,2.52282003459727
2022-04-16 09:00:00,1.9896597462802816,162.8640473300945,-0.5862333878726751,1.9013354046331332
2022-04-16 10:00:00,2.522565952418119,197.34684885765506,0.7521167887293497,2.407832909570468
2022-04-16 11:00:00,1.932182269430537,180.55690977312364,0.018780340452835942,1.9320909971101816
2022-04-16 12:00:00,2.426665795189486,163.77144651631326,-0.6781794063419155,2.3299741574438864
2022-04-16 13:00:00,3.1399840444594163,159.66313570183243,-1.091266979610274,2.9442547747557413
2022-04-16 14:00:00,3.1582722937129115,155.82809617004608,-1.2932357823157659,2.8813582027531295
2022-04-16 15:00:00,2.960322119253109,143.52366203988035,-1.7598841430419345,2.3804022460098575
2022-04-16 16:00:00,3.11967207527955,125.19961360149546,-2.5492362482014084,1.7982626082235664
2022-04-16 17:00:00,2.2302761827983213,123.48641748546541,-1.860087449577587,1.2305309957418384
2022-04-16 18:00:00,2.5708279930889257,127.14119607048332,-2.049335565261849,1.5522178684071806
2022-04-16 19:00:00,3.0482224627098784,132.04750885214045,-2.2635787150930886,2.0415365739429205
2022-04-16 20:00:00,3.3871568639441008,134.18400907396224,-2.4289476463690765,2.3607297499209348
2022-04-16 21:00:00,3.9270059328965736,136.4495756405485,-2.705678381567761,2.8461693717208307
2022-04-16 22:00:00,3.831754453595901,123.24336741448073,-3.204686384716357,2.1005540622096888
2022-04-16 23:00:00,3.4380108062399612,128.871915172486,-2.6766662883614476,2.157632008608535
2022-04-17 00:00:00,3.672132753875714,130.78438141736873,-2.7804403140609546,2.3986893550502644
2022-04-17 01:00:00,3.167297671696063,127.45137154903236,-2.5144217363538317,1.9259952940967127
2022-04-17 02:00:00,2.420398847757356,124.5023048083664,-1.9946589280653344,1.371009242461329
2022-04-17 03:00:00,1.5896339813456888,123.41100417626174,-1.3269344444246378,0.8753177565024166
2022-04-17 04:00:00,0.5175658895840533,130.90357073815767,-0.39118285354715066,0.33889589131714315
2022-04-17 05:00:00,1.1705630307633605,173.10319194602914,-0.14056300223414864,1.1620928755451636
2022-04-17 06:00:00,2.0819208036984516,171.96575512867008,-0.290979547011498,2.0614861474415465
2022-04-17 07:00:00,2.4338963717453574,166.74361580297517,-0.5581139744573249,2.3690420722120287
2022-04-17 08:00:00,2.5783257309282046,153.3123355860873,-1.1579947939847959,2.3036518035220883
2022-04-17 09:00:00,2.2146281382696165,134.41836630890705,-1.5817945247447167,1.5500012491295556
2022-04-17 10:00:00,1.9840226220617425,110.15387307367104,-1.8625423190027368,0.6835801889878457
2022-04-17 11:00:00,2.8168135367815927,105.39662604230307,-2.715721029216101,0.7478621480389736
2022-04-17 12:00:00,2.556575291781953,108.56129747233547,-2.423591567623296,0.8138065715483203
2022-04-17 13:00:00,2.2632695436018206,113.84449976123565,-2.0700903704017506,0.9149398260899653
2022-04-17 14:00:00,2.3855353635556478,95.73345572542075,-2.3736014993293395,0.23831679159490438
